Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,Date,Hour,DayOfWeek,Month,MonthName,TimeOfDay,IntensityCategory
8378563200,2016-04-27 18:00:00,155,15,0.25,604,2016-04-27,18,Wednesday,4,April,Evening,Light
8378563200,2016-04-27 19:00:00,131,10,0.166667,324,2016-04-27,19,Wednesday,4,April,Evening,Light
8378563200,2016-04-27 20:00:00,186,23,0.383333,907,2016-04-27,20,Wednesday,4,April,Evening,Light
8378563200,2016-04-27 21:00:00,96,2,0.033333,10,2016-04-27,21,Wednesday,4,April,Night,Light
8378563200,2016-04-27 22:00:00,98,2,0.033333,74,2016-04-27,22,Wednesday,4,April,Night,Light
8378563200,2016-04-27 23:00:00,98,2,0.033333,57,2016-04-27,23,Wednesday,4,April,Night,Light
8378563200,2016-04-28 00:00:00,92,0,0.0,0,2016-04-28,0,Thursday,4,April,Night,Sedentary
8378563200,2016-04-28 01:00:00,93,1,0.016667,7,2016-04-28,1,Thursday,4,April,Night,Light
8378563200,2016-04-28 02:00:00,91,0,0.0,0,2016-04-28,2,Thursday,4,April,Night,Sedentary
8378563200,2016-04-28 03:00:00,91,0,0.0,0,2016-04-28,3,Thursday,4,April,Night,Sedentary
8378563200,2016-04-28 04:00:00,99,2,0.033333,54,2016-04-28,4,Thursday,4,April,Night,Light
8378563200,2016-04-28 05:00:00,93,1,0.016667,7,2016-04-28,5,Thursday,4,April,Morning,Light
8378563200,2016-04-28 06:00:00,107,4,0.066667,179,2016-04-28,6,Thursday,4,April,Morning,Light
8378563200,2016-04-28 07:00:00,127,11,0.183333,275,2016-04-28,7,Thursday,4,April,Morning,Light
8378563200,2016-04-28 08:00:00,110,4,0.066667,117,2016-04-28,8,Thursday,4,April,Morning,Light
8378563200,2016-04-28 09:00:00,144,15,0.25,380,2016-04-28,9,Thursday,4,April,Morning,Light
8378563200,2016-04-28 10:00:00,173,30,0.5,755,2016-04-28,10,Thursday,4,April,Morning,Light
8378563200,2016-04-28 11:00:00,131,9,0.15,293,2016-04-28,11,Thursday,4,April,Morning,Light
8378563200,2016-04-28 12:00:00,122,5,0.083333,272,2016-04-28,12,Thursday,4,April,Afternoon,Light
8378563200,2016-04-28 13:00:00,144,14,0.233333,340,2016-04-28,13,Thursday,4,April,Afternoon,Light
8378563200,2016-04-28 14:00:00,129,8,0.133333,260,2016-04-28,14,Thursday,4,April,Afternoon,Light
8378563200,2016-04-28 15:00:00,131,11,0.183333,236,2016-04-28,15,Thursday,4,April,Afternoon,Light
8378563200,2016-04-28 16:00:00,192,31,0.516667,1030,2016-04-28,16,Thursday,4,April,Afternoon,Light
8378563200,2016-04-28 17:00:00,164,19,0.316667,556,2016-04-28,17,Thursday,4,April,Evening,Light
8378563200,2016-04-28 18:00:00,118,7,0.116667,155,2016-04-28,18,Thursday,4,April,Evening,Light
8378563200,2016-04-28 19:00:00,113,5,0.083333,95,2016-04-28,19,Thursday,4,April,Evening,Light
8378563200,2016-04-28 20:00:00,141,13,0.216667,379,2016-04-28,20,Thursday,4,April,Evening,Light
8378563200,2016-04-28 21:00:00,91,0,0.0,0,2016-04-28,21,Thursday,4,April,Night,Sedentary
8378563200,2016-04-28 22:00:00,97,2,0.033333,27,2016-04-28,22,Thursday,4,April,Night,Light
8378563200,2016-04-28 23:00:00,91,0,0.0,0,2016-04-28,23,Thursday,4,April,Night,Sedentary
8378563200,2016-04-29 00:00:00,92,0,0.0,0,2016-04-29,0,Friday,4,April,Night,Sedentary
8378563200,2016-04-29 01:00:00,91,0,0.0,0,2016-04-29,1,Friday,4,April,Night,Sedentary
8378563200,2016-04-29 02:00:00,92,0,0.0,0,2016-04-29,2,Friday,4,April,Night,Sedentary
8378563200,2016-04-29 03:00:00,91,0,0.0,0,2016-04-29,3,Friday,4,April,Night,Sedentary
8378563200,2016-04-29 04:00:00,97,2,0.033333,50,2016-04-29,4,Friday,4,April,Night,Light
8378563200,2016-04-29 05:00:00,91,0,0.0,0,2016-04-29,5,Friday,4,April,Morning,Sedentary
8378563200,2016-04-29 06:00:00,120,7,0.116667,272,2016-04-29,6,Friday,4,April,Morning,Light
8378563200,2016-04-29 07:00:00,153,14,0.233333,542,2016-04-29,7,Friday,4,April,Morning,Light
8378563200,2016-04-29 08:00:00,202,35,0.583333,1071,2016-04-29,8,Friday,4,April,Morning,Light
8378563200,2016-04-29 09:00:00,149,12,0.2,494,2016-04-29,9,Friday,4,April,Morning,Light
8378563200,2016-04-29 10:00:00,147,12,0.2,516,2016-04-29,10,Friday,4,April,Morning,Light
8378563200,2016-04-29 11:00:00,148,13,0.216667,462,2016-04-29,11,Friday,4,April,Morning,Light
8378563200,2016-04-29 12:00:00,113,4,0.066667,45,2016-04-29,12,Friday,4,April,Afternoon,Light
8378563200,2016-04-29 13:00:00,157,15,0.25,602,2016-04-29,13,Friday,4,April,Afternoon,Light
8378563200,2016-04-29 14:00:00,118,5,0.083333,142,2016-04-29,14,Friday,4,April,Afternoon,Light
8378563200,2016-04-29 15:00:00,110,4,0.066667,37,2016-04-29,15,Friday,4,April,Afternoon,Light
8378563200,2016-04-29 16:00:00,169,13,0.216667,682,2016-04-29,16,Friday,4,April,Afternoon,Light
8378563200,2016-04-29 17:00:00,144,17,0.283333,202,2016-04-29,17,Friday,4,April,Evening,Light
8378563200,2016-04-29 18:00:00,151,15,0.25,441,2016-04-29,18,Friday,4,April,Evening,Light
8378563200,2016-04-29 19:00:00,121,9,0.15,169,2016-04-29,19,Friday,4,April,Evening,Light
8378563200,2016-04-29 20:00:00,115,8,0.133333,101,2016-04-29,20,Friday,4,April,Evening,Light
8378563200,2016-04-29 21:00:00,124,8,0.133333,291,2016-04-29,21,Friday,4,April,Night,Light
8378563200,2016-04-29 22:00:00,94,1,0.016667,9,2016-04-29,22,Friday,4,April,Night,Light
8378563200,2016-04-29 23:00:00,93,1,0.016667,19,2016-04-29,23,Friday,4,April,Night,Light
8378563200,2016-04-30 00:00:00,95,1,0.016667,28,2016-04-30,0,Saturday,4,April,Night,Light
8378563200,2016-04-30 01:00:00,102,3,0.05,65,2016-04-30,1,Saturday,4,April,Night,Light
8378563200,2016-04-30 02:00:00,92,0,0.0,0,2016-04-30,2,Saturday,4,April,Night,Sedentary
8378563200,2016-04-30 03:00:00,92,0,0.0,0,2016-04-30,3,Saturday,4,April,Night,Sedentary
8378563200,2016-04-30 04:00:00,92,0,0.0,0,2016-04-30,4,Saturday,4,April,Night,Sedentary
8378563200,2016-04-30 05:00:00,102,3,0.05,73,2016-04-30,5,Saturday,4,April,Morning,Light
8378563200,2016-04-30 06:00:00,94,0,0.0,0,2016-04-30,6,Saturday,4,April,Morning,Sedentary
8378563200,2016-04-30 07:00:00,129,11,0.183333,269,2016-04-30,7,Saturday,4,April,Morning,Light
8378563200,2016-04-30 08:00:00,114,6,0.1,74,2016-04-30,8,Saturday,4,April,Morning,Light
8378563200,2016-04-30 09:00:00,105,3,0.05,88,2016-04-30,9,Saturday,4,April,Morning,Light
8378563200,2016-04-30 10:00:00,132,11,0.183333,364,2016-04-30,10,Saturday,4,April,Morning,Light
8378563200,2016-04-30 11:00:00,105,3,0.05,59,2016-04-30,11,Saturday,4,April,Morning,Light
8378563200,2016-04-30 12:00:00,151,16,0.266667,554,2016-04-30,12,Saturday,4,April,Afternoon,Light
8378563200,2016-04-30 13:00:00,140,13,0.216667,307,2016-04-30,13,Saturday,4,April,Afternoon,Light
8378563200,2016-04-30 14:00:00,121,8,0.133333,142,2016-04-30,14,Saturday,4,April,Afternoon,Light
8378563200,2016-04-30 15:00:00,97,1,0.016667,7,2016-04-30,15,Saturday,4,April,Afternoon,Light
8378563200,2016-04-30 16:00:00,106,3,0.05,102,2016-04-30,16,Saturday,4,April,Afternoon,Light
8378563200,2016-04-30 17:00:00,108,3,0.05,86,2016-04-30,17,Saturday,4,April,Evening,Light
8378563200,2016-04-30 18:00:00,125,9,0.15,150,2016-04-30,18,Saturday,4,April,Evening,Light
8378563200,2016-04-30 19:00:00,117,7,0.116667,131,2016-04-30,19,Saturday,4,April,Evening,Light
8378563200,2016-04-30 20:00:00,105,4,0.066667,28,2016-04-30,20,Saturday,4,April,Evening,Light
8378563200,2016-04-30 21:00:00,128,9,0.15,248,2016-04-30,21,Saturday,4,April,Night,Light
8378563200,2016-04-30 22:00:00,104,4,0.066667,55,2016-04-30,22,Saturday,4,April,Night,Light
8378563200,2016-04-30 23:00:00,104,3,0.05,116,2016-04-30,23,Saturday,4,April,Night,Light
8378563200,2016-05-01 00:00:00,91,0,0.0,0,2016-05-01,0,Sunday,5,May,Night,Sedentary
8378563200,2016-05-01 01:00:00,98,2,0.033333,47,2016-05-01,1,Sunday,5,May,Night,Light
8378563200,2016-05-01 02:00:00,93,0,0.0,0,2016-05-01,2,Sunday,5,May,Night,Sedentary
8378563200,2016-05-01 03:00:00,91,0,0.0,0,2016-05-01,3,Sunday,5,May,Night,Sedentary
8378563200,2016-05-01 04:00:00,91,0,0.0,0,2016-05-01,4,Sunday,5,May,Night,Sedentary
8378563200,2016-05-01 05:00:00,98,2,0.033333,70,2016-05-01,5,Sunday,5,May,Morning,Light
8378563200,2016-05-01 06:00:00,91,0,0.0,0,2016-05-01,6,Sunday,5,May,Morning,Sedentary
8378563200,2016-05-01 07:00:00,124,9,0.15,231,2016-05-01,7,Sunday,5,May,Morning,Light
8378563200,2016-05-01 08:00:00,123,8,0.133333,165,2016-05-01,8,Sunday,5,May,Morning,Light
8378563200,2016-05-01 09:00:00,113,5,0.083333,58,2016-05-01,9,Sunday,5,May,Morning,Light
8378563200,2016-05-01 10:00:00,111,4,0.066667,35,2016-05-01,10,Sunday,5,May,Morning,Light
8378563200,2016-05-01 11:00:00,144,14,0.233333,447,2016-05-01,11,Sunday,5,May,Morning,Light
8378563200,2016-05-01 12:00:00,141,15,0.25,362,2016-05-01,12,Sunday,5,May,Afternoon,Light
8378563200,2016-05-01 13:00:00,126,8,0.133333,197,2016-05-01,13,Sunday,5,May,Afternoon,Light
8378563200,2016-05-01 14:00:00,113,4,0.066667,166,2016-05-01,14,Sunday,5,May,Afternoon,Light
8378563200,2016-05-01 15:00:00,128,11,0.183333,180,2016-05-01,15,Sunday,5,May,Afternoon,Light
8378563200,2016-05-01 16:00:00,374,89,1.483333,3244,2016-05-01,16,Sunday,5,May,Afternoon,Light
8378563200,2016-05-01 17:00:00,567,162,2.7,5661,2016-05-01,17,Sunday,5,May,Evening,Moderate
8378563200,2016-05-01 18:00:00,120,8,0.133333,147,2016-05-01,18,Sunday,5,May,Evening,Light
8378563200,2016-05-01 19:00:00,108,5,0.083333,70,2016-05-01,19,Sunday,5,May,Evening,Light
8378563200,2016-05-01 20:00:00,123,7,0.116667,227,2016-05-01,20,Sunday,5,May,Evening,Light
8378563200,2016-05-01 21:00:00,112,5,0.083333,91,2016-05-01,21,Sunday,5,May,Night,Light
8378563200,2016-05-01 22:00:00,92,0,0.0,0,2016-05-01,22,Sunday,5,May,Night,Sedentary
8378563200,2016-05-01 23:00:00,98,2,0.033333,21,2016-05-01,23,Sunday,5,May,Night,Light
8378563200,2016-05-02 00:00:00,92,0,0.0,0,2016-05-02,0,Monday,5,May,Night,Sedentary
8378563200,2016-05-02 01:00:00,95,1,0.016667,7,2016-05-02,1,Monday,5,May,Night,Light
8378563200,2016-05-02 02:00:00,91,0,0.0,0,2016-05-02,2,Monday,5,May,Night,Sedentary
8378563200,2016-05-02 03:00:00,91,0,0.0,0,2016-05-02,3,Monday,5,May,Night,Sedentary
8378563200,2016-05-02 04:00:00,125,10,0.166667,281,2016-05-02,4,Monday,5,May,Night,Light
8378563200,2016-05-02 05:00:00,669,165,2.75,0,2016-05-02,5,Monday,5,May,Morning,Moderate
8378563200,2016-05-02 06:00:00,112,5,0.083333,150,2016-05-02,6,Monday,5,May,Morning,Light
8378563200,2016-05-02 07:00:00,144,15,0.25,371,2016-05-02,7,Monday,5,May,Morning,Light
8378563200,2016-05-02 08:00:00,204,38,0.633333,1209,2016-05-02,8,Monday,5,May,Morning,Light
8378563200,2016-05-02 09:00:00,103,3,0.05,40,2016-05-02,9,Monday,5,May,Morning,Light
8378563200,2016-05-02 10:00:00,138,8,0.133333,454,2016-05-02,10,Monday,5,May,Morning,Light
8378563200,2016-05-02 11:00:00,117,7,0.116667,86,2016-05-02,11,Monday,5,May,Morning,Light
8378563200,2016-05-02 12:00:00,151,12,0.2,601,2016-05-02,12,Monday,5,May,Afternoon,Light
8378563200,2016-05-02 13:00:00,135,10,0.166667,329,2016-05-02,13,Monday,5,May,Afternoon,Light
8378563200,2016-05-02 14:00:00,135,8,0.133333,431,2016-05-02,14,Monday,5,May,Afternoon,Light
8378563200,2016-05-02 15:00:00,133,8,0.133333,372,2016-05-02,15,Monday,5,May,Afternoon,Light
8378563200,2016-05-02 16:00:00,154,11,0.183333,581,2016-05-02,16,Monday,5,May,Afternoon,Light
8378563200,2016-05-02 17:00:00,159,12,0.2,589,2016-05-02,17,Monday,5,May,Evening,Light
8378563200,2016-05-02 18:00:00,125,11,0.183333,177,2016-05-02,18,Monday,5,May,Evening,Light
8378563200,2016-05-02 19:00:00,116,5,0.083333,153,2016-05-02,19,Monday,5,May,Evening,Light
8378563200,2016-05-02 20:00:00,128,10,0.166667,233,2016-05-02,20,Monday,5,May,Evening,Light
8378563200,2016-05-02 21:00:00,92,0,0.0,0,2016-05-02,21,Monday,5,May,Night,Sedentary
8378563200,2016-05-02 22:00:00,92,0,0.0,0,2016-05-02,22,Monday,5,May,Night,Sedentary
8378563200,2016-05-02 23:00:00,90,0,0.0,0,2016-05-02,23,Monday,5,May,Night,Sedentary
8378563200,2016-05-03 00:00:00,91,0,0.0,0,2016-05-03,0,Tuesday,5,May,Night,Sedentary
8378563200,2016-05-03 01:00:00,98,2,0.033333,47,2016-05-03,1,Tuesday,5,May,Night,Light
8378563200,2016-05-03 02:00:00,91,0,0.0,0,2016-05-03,2,Tuesday,5,May,Night,Sedentary
8378563200,2016-05-03 03:00:00,91,0,0.0,0,2016-05-03,3,Tuesday,5,May,Night,Sedentary
8378563200,2016-05-03 04:00:00,121,9,0.15,259,2016-05-03,4,Tuesday,5,May,Night,Light
8378563200,2016-05-03 05:00:00,669,165,2.75,0,2016-05-03,5,Tuesday,5,May,Morning,Moderate
8378563200,2016-05-03 06:00:00,117,7,0.116667,173,2016-05-03,6,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 07:00:00,156,17,0.283333,491,2016-05-03,7,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 08:00:00,228,44,0.733333,1421,2016-05-03,8,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 09:00:00,156,16,0.266667,578,2016-05-03,9,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 10:00:00,135,8,0.133333,408,2016-05-03,10,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 11:00:00,126,9,0.15,244,2016-05-03,11,Tuesday,5,May,Morning,Light
8378563200,2016-05-03 12:00:00,134,7,0.116667,371,2016-05-03,12,Tuesday,5,May,Afternoon,Light
8378563200,2016-05-03 13:00:00,117,8,0.133333,115,2016-05-03,13,Tuesday,5,May,Afternoon,Light
8378563200,2016-05-03 14:00:00,134,9,0.15,318,2016-05-03,14,Tuesday,5,May,Afternoon,Light
8378563200,2016-05-03 15:00:00,148,13,0.216667,482,2016-05-03,15,Tuesday,5,May,Afternoon,Light
8378563200,2016-05-03 16:00:00,130,12,0.2,294,2016-05-03,16,Tuesday,5,May,Afternoon,Light
8378563200,2016-05-03 17:00:00,240,50,0.833333,1574,2016-05-03,17,Tuesday,5,May,Evening,Light
8378563200,2016-05-03 18:00:00,147,16,0.266667,436,2016-05-03,18,Tuesday,5,May,Evening,Light
8378563200,2016-05-03 19:00:00,144,16,0.266667,323,2016-05-03,19,Tuesday,5,May,Evening,Light
8378563200,2016-05-03 20:00:00,180,23,0.383333,762,2016-05-03,20,Tuesday,5,May,Evening,Light
8378563200,2016-05-03 21:00:00,122,9,0.15,197,2016-05-03,21,Tuesday,5,May,Night,Light
8378563200,2016-05-03 22:00:00,117,7,0.116667,215,2016-05-03,22,Tuesday,5,May,Night,Light
8378563200,2016-05-03 23:00:00,94,1,0.016667,4,2016-05-03,23,Tuesday,5,May,Night,Light
8378563200,2016-05-04 00:00:00,90,0,0.0,0,2016-05-04,0,Wednesday,5,May,Night,Sedentary
8378563200,2016-05-04 01:00:00,100,3,0.05,51,2016-05-04,1,Wednesday,5,May,Night,Light
8378563200,2016-05-04 02:00:00,90,0,0.0,0,2016-05-04,2,Wednesday,5,May,Night,Sedentary
8378563200,2016-05-04 03:00:00,91,0,0.0,0,2016-05-04,3,Wednesday,5,May,Night,Sedentary
8378563200,2016-05-04 04:00:00,98,2,0.033333,52,2016-05-04,4,Wednesday,5,May,Night,Light
8378563200,2016-05-04 05:00:00,92,0,0.0,0,2016-05-04,5,Wednesday,5,May,Morning,Sedentary
8378563200,2016-05-04 06:00:00,117,7,0.116667,236,2016-05-04,6,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 07:00:00,158,16,0.266667,589,2016-05-04,7,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 08:00:00,222,45,0.75,1417,2016-05-04,8,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 09:00:00,186,22,0.366667,820,2016-05-04,9,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 10:00:00,138,8,0.133333,407,2016-05-04,10,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 11:00:00,161,16,0.266667,628,2016-05-04,11,Wednesday,5,May,Morning,Light
8378563200,2016-05-04 12:00:00,137,9,0.15,346,2016-05-04,12,Wednesday,5,May,Afternoon,Light
8378563200,2016-05-04 13:00:00,122,7,0.116667,200,2016-05-04,13,Wednesday,5,May,Afternoon,Light
8378563200,2016-05-04 14:00:00,145,12,0.2,412,2016-05-04,14,Wednesday,5,May,Afternoon,Light
8378563200,2016-05-04 15:00:00,133,10,0.166667,292,2016-05-04,15,Wednesday,5,May,Afternoon,Light
8378563200,2016-05-04 16:00:00,209,40,0.666667,1281,2016-05-04,16,Wednesday,5,May,Afternoon,Light
8378563200,2016-05-04 17:00:00,127,8,0.133333,200,2016-05-04,17,Wednesday,5,May,Evening,Light
8378563200,2016-05-04 18:00:00,137,12,0.2,298,2016-05-04,18,Wednesday,5,May,Evening,Light
8378563200,2016-05-04 19:00:00,124,10,0.166667,191,2016-05-04,19,Wednesday,5,May,Evening,Light
8378563200,2016-05-04 20:00:00,126,8,0.133333,237,2016-05-04,20,Wednesday,5,May,Evening,Light
8378563200,2016-05-04 21:00:00,109,4,0.066667,130,2016-05-04,21,Wednesday,5,May,Night,Light
8378563200,2016-05-04 22:00:00,104,4,0.066667,79,2016-05-04,22,Wednesday,5,May,Night,Light
8378563200,2016-05-04 23:00:00,93,1,0.016667,9,2016-05-04,23,Wednesday,5,May,Night,Light
8378563200,2016-05-05 00:00:00,99,2,0.033333,66,2016-05-05,0,Thursday,5,May,Night,Light
8378563200,2016-05-05 01:00:00,91,0,0.0,0,2016-05-05,1,Thursday,5,May,Night,Sedentary
8378563200,2016-05-05 02:00:00,91,0,0.0,0,2016-05-05,2,Thursday,5,May,Night,Sedentary
8378563200,2016-05-05 03:00:00,93,1,0.016667,4,2016-05-05,3,Thursday,5,May,Night,Light
8378563200,2016-05-05 04:00:00,123,10,0.166667,254,2016-05-05,4,Thursday,5,May,Night,Light
8378563200,2016-05-05 05:00:00,669,165,2.75,0,2016-05-05,5,Thursday,5,May,Morning,Moderate
8378563200,2016-05-05 06:00:00,112,5,0.083333,126,2016-05-05,6,Thursday,5,May,Morning,Light
8378563200,2016-05-05 07:00:00,161,19,0.316667,492,2016-05-05,7,Thursday,5,May,Morning,Light
8378563200,2016-05-05 08:00:00,218,42,0.7,1398,2016-05-05,8,Thursday,5,May,Morning,Light
8378563200,2016-05-05 09:00:00,132,8,0.133333,363,2016-05-05,9,Thursday,5,May,Morning,Light
8378563200,2016-05-05 10:00:00,144,12,0.2,416,2016-05-05,10,Thursday,5,May,Morning,Light
8378563200,2016-05-05 11:00:00,130,10,0.166667,252,2016-05-05,11,Thursday,5,May,Morning,Light
8378563200,2016-05-05 12:00:00,142,11,0.183333,461,2016-05-05,12,Thursday,5,May,Afternoon,Light
8378563200,2016-05-05 13:00:00,153,16,0.266667,467,2016-05-05,13,Thursday,5,May,Afternoon,Light
8378563200,2016-05-05 14:00:00,132,7,0.116667,336,2016-05-05,14,Thursday,5,May,Afternoon,Light
8378563200,2016-05-05 15:00:00,144,12,0.2,420,2016-05-05,15,Thursday,5,May,Afternoon,Light
8378563200,2016-05-05 16:00:00,160,8,0.133333,731,2016-05-05,16,Thursday,5,May,Afternoon,Light
8378563200,2016-05-05 17:00:00,133,10,0.166667,248,2016-05-05,17,Thursday,5,May,Evening,Light
8378563200,2016-05-05 18:00:00,181,22,0.366667,769,2016-05-05,18,Thursday,5,May,Evening,Light
8378563200,2016-05-05 19:00:00,120,9,0.15,100,2016-05-05,19,Thursday,5,May,Evening,Light
8378563200,2016-05-05 20:00:00,196,23,0.383333,975,2016-05-05,20,Thursday,5,May,Evening,Light
8378563200,2016-05-05 21:00:00,157,19,0.316667,504,2016-05-05,21,Thursday,5,May,Night,Light
8378563200,2016-05-05 22:00:00,91,0,0.0,0,2016-05-05,22,Thursday,5,May,Night,Sedentary
8378563200,2016-05-05 23:00:00,113,7,0.116667,185,2016-05-05,23,Thursday,5,May,Night,Light
8378563200,2016-05-06 00:00:00,90,0,0.0,0,2016-05-06,0,Friday,5,May,Night,Sedentary
8378563200,2016-05-06 01:00:00,92,0,0.0,0,2016-05-06,1,Friday,5,May,Night,Sedentary
8378563200,2016-05-06 02:00:00,91,0,0.0,0,2016-05-06,2,Friday,5,May,Night,Sedentary
8378563200,2016-05-06 03:00:00,93,1,0.016667,7,2016-05-06,3,Friday,5,May,Night,Light
8378563200,2016-05-06 04:00:00,130,12,0.2,303,2016-05-06,4,Friday,5,May,Night,Light
8378563200,2016-05-06 05:00:00,669,165,2.75,0,2016-05-06,5,Friday,5,May,Morning,Moderate
8378563200,2016-05-06 06:00:00,123,8,0.133333,266,2016-05-06,6,Friday,5,May,Morning,Light
8378563200,2016-05-06 07:00:00,150,14,0.233333,492,2016-05-06,7,Friday,5,May,Morning,Light
8378563200,2016-05-06 08:00:00,226,46,0.766667,1430,2016-05-06,8,Friday,5,May,Morning,Light
8378563200,2016-05-06 09:00:00,140,11,0.183333,368,2016-05-06,9,Friday,5,May,Morning,Light
8378563200,2016-05-06 10:00:00,162,16,0.266667,577,2016-05-06,10,Friday,5,May,Morning,Light
8378563200,2016-05-06 11:00:00,142,11,0.183333,431,2016-05-06,11,Friday,5,May,Morning,Light
8378563200,2016-05-06 12:00:00,112,4,0.066667,81,2016-05-06,12,Friday,5,May,Afternoon,Light
8378563200,2016-05-06 13:00:00,126,8,0.133333,251,2016-05-06,13,Friday,5,May,Afternoon,Light
8378563200,2016-05-06 14:00:00,149,15,0.25,409,2016-05-06,14,Friday,5,May,Afternoon,Light
8378563200,2016-05-06 15:00:00,148,13,0.216667,489,2016-05-06,15,Friday,5,May,Afternoon,Light
8378563200,2016-05-06 16:00:00,201,36,0.6,1064,2016-05-06,16,Friday,5,May,Afternoon,Light
8378563200,2016-05-06 17:00:00,136,11,0.183333,245,2016-05-06,17,Friday,5,May,Evening,Light
8378563200,2016-05-06 18:00:00,117,5,0.083333,99,2016-05-06,18,Friday,5,May,Evening,Light
8378563200,2016-05-06 19:00:00,114,4,0.066667,97,2016-05-06,19,Friday,5,May,Evening,Light
8378563200,2016-05-06 20:00:00,114,5,0.083333,81,2016-05-06,20,Friday,5,May,Evening,Light
8378563200,2016-05-06 21:00:00,129,10,0.166667,291,2016-05-06,21,Friday,5,May,Night,Light
8378563200,2016-05-06 22:00:00,92,0,0.0,0,2016-05-06,22,Friday,5,May,Night,Sedentary
8378563200,2016-05-06 23:00:00,99,3,0.05,64,2016-05-06,23,Friday,5,May,Night,Light
8378563200,2016-05-07 00:00:00,94,1,0.016667,13,2016-05-07,0,Saturday,5,May,Night,Light
8378563200,2016-05-07 01:00:00,92,0,0.0,0,2016-05-07,1,Saturday,5,May,Night,Sedentary
8378563200,2016-05-07 02:00:00,91,0,0.0,0,2016-05-07,2,Saturday,5,May,Night,Sedentary
8378563200,2016-05-07 03:00:00,90,0,0.0,0,2016-05-07,3,Saturday,5,May,Night,Sedentary
8378563200,2016-05-07 04:00:00,93,1,0.016667,6,2016-05-07,4,Saturday,5,May,Night,Light
8378563200,2016-05-07 05:00:00,107,6,0.1,61,2016-05-07,5,Saturday,5,May,Morning,Light
8378563200,2016-05-07 06:00:00,90,0,0.0,0,2016-05-07,6,Saturday,5,May,Morning,Sedentary
8378563200,2016-05-07 07:00:00,103,3,0.05,122,2016-05-07,7,Saturday,5,May,Morning,Light
8378563200,2016-05-07 08:00:00,111,4,0.066667,208,2016-05-07,8,Saturday,5,May,Morning,Light
8378563200,2016-05-07 09:00:00,104,4,0.066667,61,2016-05-07,9,Saturday,5,May,Morning,Light
8378563200,2016-05-07 10:00:00,107,4,0.066667,51,2016-05-07,10,Saturday,5,May,Morning,Light
8378563200,2016-05-07 11:00:00,113,5,0.083333,92,2016-05-07,11,Saturday,5,May,Morning,Light
8378563200,2016-05-07 12:00:00,148,16,0.266667,461,2016-05-07,12,Saturday,5,May,Afternoon,Light
8378563200,2016-05-07 13:00:00,208,27,0.45,1112,2016-05-07,13,Saturday,5,May,Afternoon,Light
8378563200,2016-05-07 14:00:00,171,20,0.333333,749,2016-05-07,14,Saturday,5,May,Afternoon,Light
8378563200,2016-05-07 15:00:00,161,22,0.366667,480,2016-05-07,15,Saturday,5,May,Afternoon,Light
8378563200,2016-05-07 16:00:00,132,9,0.15,299,2016-05-07,16,Saturday,5,May,Afternoon,Light
8378563200,2016-05-07 17:00:00,101,0,0.0,0,2016-05-07,17,Saturday,5,May,Evening,Sedentary
8378563200,2016-05-07 18:00:00,112,4,0.066667,121,2016-05-07,18,Saturday,5,May,Evening,Light
8378563200,2016-05-07 19:00:00,128,12,0.2,211,2016-05-07,19,Saturday,5,May,Evening,Light
8378563200,2016-05-07 20:00:00,105,4,0.066667,27,2016-05-07,20,Saturday,5,May,Evening,Light
8378563200,2016-05-07 21:00:00,119,7,0.116667,171,2016-05-07,21,Saturday,5,May,Night,Light
8378563200,2016-05-07 22:00:00,125,9,0.15,223,2016-05-07,22,Saturday,5,May,Night,Light
8378563200,2016-05-07 23:00:00,95,0,0.0,0,2016-05-07,23,Saturday,5,May,Night,Sedentary
8378563200,2016-05-08 00:00:00,95,2,0.033333,14,2016-05-08,0,Sunday,5,May,Night,Light
8378563200,2016-05-08 01:00:00,91,0,0.0,0,2016-05-08,1,Sunday,5,May,Night,Sedentary
8378563200,2016-05-08 02:00:00,99,3,0.05,49,2016-05-08,2,Sunday,5,May,Night,Light
8378563200,2016-05-08 03:00:00,93,1,0.016667,12,2016-05-08,3,Sunday,5,May,Night,Light
8378563200,2016-05-08 04:00:00,91,0,0.0,0,2016-05-08,4,Sunday,5,May,Night,Sedentary
8378563200,2016-05-08 05:00:00,91,0,0.0,0,2016-05-08,5,Sunday,5,May,Morning,Sedentary
8378563200,2016-05-08 06:00:00,91,0,0.0,0,2016-05-08,6,Sunday,5,May,Morning,Sedentary
8378563200,2016-05-08 07:00:00,108,6,0.1,74,2016-05-08,7,Sunday,5,May,Morning,Light
8378563200,2016-05-08 08:00:00,91,0,0.0,0,2016-05-08,8,Sunday,5,May,Morning,Sedentary
8378563200,2016-05-08 09:00:00,129,11,0.183333,247,2016-05-08,9,Sunday,5,May,Morning,Light
